@relation 'CarEvaluation-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N15-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-9-S1-seed1_clustered-weka.filters.unsupervised.attribute.Remove-R1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute hidden_unit_9output numeric
@attribute hidden_unit_10output numeric
@attribute hidden_unit_11output numeric
@attribute hidden_unit_12output numeric
@attribute hidden_unit_13output numeric
@attribute hidden_unit_14output numeric
@attribute eval {unacc,acc,good,vgood}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
0.008547,0.98502,0.028508,0.976106,0.008768,0.833632,0.990134,0.998193,0.932262,0.020685,0.006077,0.063521,0.08956,0.982151,0.022986,acc,cluster1
0.008548,0.009384,0.028509,0.976106,0.008769,0.833662,0.990135,0.998193,0.932266,0.020687,0.006077,0.063528,0.08955,0.982149,0.18395,good,cluster1
0.008548,0.724016,0.028506,0.976106,0.008768,0.833655,0.012494,0.998193,0.93226,0.020685,0.006078,0.063523,0.089542,0.876503,0.990779,unacc,cluster1
0.008548,0.985019,0.028504,0.976105,0.008768,0.833645,0.012492,0.998193,0.932259,0.020686,0.006077,0.063523,0.089551,0.876504,0.02299,good,cluster1
0.008548,0.009384,0.028506,0.976106,0.008769,0.833674,0.012494,0.998193,0.932263,0.020687,0.006077,0.06353,0.089541,0.876494,0.183981,vgood,cluster1
0.985324,0.72407,0.920103,0.976107,0.008768,0.967966,0.709843,0.268547,0.932056,0.020683,0.006078,0.063519,0.089547,0.014589,0.990778,unacc,cluster1
0.985324,0.985023,0.920098,0.976107,0.008767,0.967964,0.709811,0.268551,0.932055,0.020684,0.006077,0.063519,0.089557,0.01459,0.022988,unacc,cluster1
0.985325,0.009386,0.920102,0.976107,0.008768,0.96797,0.709841,0.268547,0.932059,0.020686,0.006077,0.063526,0.089547,0.014588,0.183965,unacc,cluster1
0.985323,0.724049,0.920116,0.976107,0.008769,0.967964,0.990134,0.268529,0.932062,0.020685,0.006078,0.063514,0.08956,0.982148,0.990777,unacc,cluster1
0.985323,0.985022,0.92011,0.976106,0.008769,0.967962,0.990132,0.268532,0.932061,0.020685,0.006077,0.063515,0.089569,0.982148,0.022985,unacc,cluster1
0.985324,0.009385,0.920114,0.976107,0.008769,0.967969,0.990134,0.268529,0.932065,0.020687,0.006077,0.063521,0.08956,0.982147,0.183948,unacc,cluster1
0.985324,0.72404,0.920106,0.976106,0.008768,0.967967,0.012492,0.26855,0.932059,0.020685,0.006078,0.063517,0.089551,0.876487,0.990779,unacc,cluster1
0.985323,0.985021,0.920101,0.976106,0.008768,0.967965,0.01249,0.268553,0.932058,0.020686,0.006077,0.063517,0.08956,0.876488,0.02299,unacc,cluster1
0.985325,0.009385,0.920105,0.976106,0.008769,0.967971,0.012492,0.26855,0.932062,0.020687,0.006077,0.063523,0.089551,0.876477,0.183978,unacc,cluster1
0.675902,0.724045,0.920091,0.976109,0.008765,0.007844,0.709832,0.268566,0.93206,0.020683,0.006077,0.06352,0.089549,0.01459,0.990778,unacc,cluster1
0.675898,0.985022,0.920086,0.976109,0.008765,0.007844,0.709799,0.26857,0.932059,0.020684,0.006076,0.063521,0.089558,0.01459,0.022987,acc,cluster1
0.67592,0.009385,0.920089,0.976109,0.008766,0.007846,0.70983,0.268567,0.932063,0.020685,0.006076,0.063527,0.089548,0.014588,0.183963,good,cluster1
0.675882,0.724024,0.920103,0.976109,0.008766,0.007844,0.990133,0.268548,0.932066,0.020684,0.006077,0.063516,0.089562,0.982148,0.990777,unacc,cluster1
0.675878,0.98502,0.920098,0.976108,0.008766,0.007843,0.990132,0.268552,0.932065,0.020685,0.006076,0.063516,0.089571,0.982149,0.022985,acc,cluster1
0.6759,0.009384,0.920101,0.976109,0.008767,0.007845,0.990133,0.268548,0.932069,0.020687,0.006076,0.063522,0.089561,0.982147,0.183945,good,cluster1
0.675894,0.724015,0.920094,0.976109,0.008766,0.007845,0.012492,0.268569,0.932063,0.020685,0.006077,0.063518,0.089552,0.876488,0.990779,unacc,cluster1
0.67589,0.985019,0.920088,0.976108,0.008766,0.007844,0.01249,0.268572,0.932062,0.020685,0.006076,0.063518,0.089562,0.876489,0.022989,good,cluster1
0.675912,0.009384,0.920092,0.976108,0.008767,0.007846,0.012492,0.268569,0.932066,0.020687,0.006076,0.063525,0.089552,0.876479,0.183976,vgood,cluster1
0.008547,0.724053,0.920089,0.976104,0.008766,0.833629,0.709847,0.268565,0.932049,0.020681,0.006078,0.06352,0.089543,0.014589,0.990778,unacc,cluster1
0.008547,0.985022,0.920084,0.976104,0.008766,0.833619,0.709814,0.268569,0.932048,0.020682,0.006077,0.06352,0.089552,0.014589,0.022987,acc,cluster1
0.008547,0.009386,0.920088,0.976104,0.008767,0.833648,0.709845,0.268565,0.932052,0.020684,0.006077,0.063527,0.089543,0.014588,0.183962,good,cluster1
0.008546,0.724033,0.920101,0.976104,0.008767,0.833622,0.990134,0.268547,0.932055,0.020683,0.006078,0.063515,0.089556,0.982148,0.990777,unacc,cluster1
0.008546,0.985021,0.920096,0.976103,0.008767,0.833611,0.990132,0.26855,0.932054,0.020683,0.006077,0.063516,0.089565,0.982148,0.022985,good,cluster1
0.008547,0.009385,0.9201,0.976104,0.008768,0.833641,0.990134,0.268547,0.932058,0.020685,0.006077,0.063522,0.089556,0.982146,0.183945,vgood,cluster1
0.008546,0.724023,0.920092,0.976103,0.008767,0.833634,0.012493,0.268568,0.932052,0.020683,0.006078,0.063518,0.089547,0.876483,0.990779,unacc,cluster1
0.008546,0.98502,0.920087,0.976103,0.008767,0.833624,0.012491,0.268571,0.932051,0.020684,0.006077,0.063518,0.089556,0.876484,0.022989,good,cluster1
0.008547,0.009384,0.920091,0.976103,0.008768,0.833654,0.012492,0.268568,0.932055,0.020685,0.006077,0.063524,0.089546,0.876474,0.183975,vgood,cluster1
0.985327,0.724066,0.028406,0.97611,0.008769,0.96797,0.709874,0.269393,0.034837,0.020685,0.006077,0.063525,0.089555,0.014592,0.990779,unacc,cluster1
0.985327,0.985023,0.028404,0.976109,0.008769,0.967967,0.709841,0.269397,0.034837,0.020686,0.006077,0.063525,0.089564,0.014592,0.022989,unacc,cluster1
0.985328,0.009386,0.028406,0.97611,0.00877,0.967974,0.709872,0.269394,0.034839,0.020688,0.006077,0.063531,0.089554,0.014591,0.183973,unacc,cluster1
0.985326,0.724045,0.028411,0.976109,0.00877,0.967968,0.990135,0.269375,0.03484,0.020687,0.006078,0.06352,0.089568,0.982152,0.990777,unacc,cluster1
0.985325,0.985022,0.028409,0.976109,0.00877,0.967966,0.990134,0.269379,0.03484,0.020687,0.006077,0.06352,0.089577,0.982152,0.022986,unacc,cluster1
0.985327,0.009385,0.02841,0.976109,0.008771,0.967972,0.990135,0.269375,0.034842,0.020689,0.006077,0.063527,0.089567,0.98215,0.183956,unacc,cluster1
0.985326,0.724036,0.028408,0.976109,0.00877,0.967971,0.012494,0.269396,0.034839,0.020687,0.006077,0.063522,0.089559,0.876507,0.990779,unacc,cluster1
0.985326,0.985021,0.028405,0.976108,0.00877,0.967969,0.012492,0.2694,0.034838,0.020687,0.006077,0.063522,0.089568,0.876508,0.022991,unacc,cluster1
0.985328,0.009385,0.028407,0.976109,0.008771,0.967975,0.012494,0.269396,0.034841,0.020689,0.006077,0.063529,0.089558,0.876498,0.183986,unacc,cluster1
0.675943,0.724041,0.028402,0.976112,0.008767,0.007845,0.709862,0.269413,0.03484,0.020685,0.006077,0.063526,0.089556,0.014592,0.990778,unacc,cluster1
0.675939,0.985021,0.0284,0.976111,0.008767,0.007845,0.709829,0.269416,0.034839,0.020686,0.006076,0.063526,0.089565,0.014592,0.022989,acc,cluster1
0.675961,0.009385,0.028401,0.976112,0.008768,0.007846,0.70986,0.269413,0.034841,0.020687,0.006076,0.063533,0.089556,0.014591,0.183971,good,cluster1
0.675922,0.72402,0.028406,0.976111,0.008768,0.007845,0.990135,0.269394,0.034843,0.020686,0.006077,0.063521,0.089569,0.982152,0.990777,unacc,cluster1
0.675919,0.98502,0.028404,0.976111,0.008768,0.007844,0.990133,0.269398,0.034842,0.020687,0.006076,0.063522,0.089578,0.982152,0.022986,good,cluster1
0.67594,0.009384,0.028406,0.976111,0.008769,0.007846,0.990134,0.269394,0.034844,0.020688,0.006076,0.063528,0.089568,0.98215,0.183953,vgood,cluster1
0.675935,0.724011,0.028403,0.976111,0.008768,0.007846,0.012493,0.269415,0.034841,0.020687,0.006077,0.063524,0.08956,0.876508,0.990779,unacc,cluster1
0.675931,0.985019,0.028401,0.976111,0.008768,0.007845,0.012491,0.269419,0.034841,0.020687,0.006076,0.063524,0.089569,0.876509,0.022991,good,cluster1
0.675952,0.009384,0.028402,0.976111,0.008768,0.007847,0.012493,0.269415,0.034843,0.020689,0.006076,0.06353,0.089559,0.876499,0.183984,vgood,cluster1
0.008548,0.724049,0.028401,0.976107,0.008768,0.833646,0.709877,0.269412,0.034834,0.020683,0.006078,0.063526,0.089551,0.014592,0.990778,unacc,cluster1
0.008548,0.985022,0.028399,0.976106,0.008768,0.833636,0.709845,0.269415,0.034833,0.020684,0.006077,0.063526,0.08956,0.014592,0.022989,acc,cluster1
0.008549,0.009385,0.028401,0.976107,0.008769,0.833665,0.709875,0.269412,0.034835,0.020685,0.006077,0.063532,0.08955,0.01459,0.18397,good,cluster1
0.008547,0.724029,0.028406,0.976106,0.008769,0.833639,0.990135,0.269393,0.034837,0.020684,0.006078,0.063521,0.089563,0.982151,0.990777,unacc,cluster1
0.008547,0.98502,0.028404,0.976106,0.008769,0.833628,0.990134,0.269397,0.034836,0.020685,0.006077,0.063521,0.089573,0.982151,0.022986,good,cluster1
0.008548,0.009384,0.028405,0.976106,0.00877,0.833658,0.990135,0.269393,0.034839,0.020687,0.006077,0.063528,0.089563,0.98215,0.183953,vgood,cluster1
0.008548,0.724019,0.028402,0.976106,0.008769,0.833651,0.012494,0.269414,0.034835,0.020685,0.006078,0.063523,0.089554,0.876504,0.990779,unacc,cluster1
0.008548,0.98502,0.0284,0.976105,0.008769,0.833641,0.012492,0.269418,0.034835,0.020685,0.006077,0.063523,0.089564,0.876505,0.022991,good,cluster1
0.008549,0.009384,0.028402,0.976106,0.008769,0.833671,0.012494,0.269414,0.034837,0.020687,0.006077,0.06353,0.089554,0.876495,0.183983,vgood,cluster1
0.985327,0.724064,0.920371,0.97611,0.008769,0.967971,0.709886,0.998192,0.034981,0.020684,0.006078,0.063521,0.089537,0.014592,0.990778,unacc,cluster1
0.985326,0.985023,0.920365,0.976109,0.008769,0.967969,0.709853,0.998192,0.03498,0.020685,0.006078,0.063521,0.089546,0.014593,0.022988,unacc,cluster1
0.985328,0.009386,0.920369,0.97611,0.00877,0.967976,0.709884,0.998192,0.034982,0.020687,0.006077,0.063528,0.089536,0.014591,0.183965,unacc,cluster1
0.985325,0.724043,0.920383,0.976109,0.00877,0.96797,0.990136,0.998192,0.034984,0.020686,0.006079,0.063516,0.089549,0.982152,0.990777,unacc,cluster1
0.985325,0.985021,0.920377,0.976109,0.00877,0.967967,0.990134,0.998192,0.034983,0.020686,0.006078,0.063517,0.089559,0.982152,0.022985,unacc,cluster1
0.985326,0.009385,0.920381,0.976109,0.008771,0.967974,0.990136,0.998192,0.034985,0.020688,0.006078,0.063523,0.089549,0.98215,0.183948,unacc,cluster1
0.985326,0.724033,0.920374,0.976109,0.00877,0.967972,0.012495,0.998192,0.034982,0.020686,0.006078,0.063519,0.08954,0.87651,0.990779,unacc,cluster1
0.985326,0.985021,0.920368,0.976108,0.00877,0.96797,0.012493,0.998192,0.034982,0.020686,0.006078,0.063519,0.08955,0.87651,0.02299,unacc,cluster1
0.985327,0.009385,0.920372,0.976109,0.00877,0.967977,0.012495,0.998192,0.034984,0.020688,0.006077,0.063525,0.08954,0.8765,0.183978,unacc,cluster1
0.675938,0.724039,0.920359,0.976112,0.008767,0.007846,0.709874,0.998192,0.034983,0.020684,0.006078,0.063522,0.089538,0.014593,0.990778,unacc,cluster1
0.675934,0.985021,0.920353,0.976111,0.008767,0.007845,0.709841,0.998193,0.034983,0.020685,0.006077,0.063523,0.089547,0.014593,0.022987,acc,cluster1
0.675955,0.009385,0.920357,0.976112,0.008767,0.007847,0.709872,0.998192,0.034985,0.020686,0.006077,0.063529,0.089537,0.014591,0.183963,good,cluster1
0.675917,0.724018,0.920371,0.976111,0.008768,0.007845,0.990135,0.998192,0.034986,0.020685,0.006078,0.063518,0.089551,0.982152,0.990777,unacc,cluster1
0.675914,0.98502,0.920365,0.976111,0.008768,0.007845,0.990134,0.998192,0.034986,0.020686,0.006077,0.063518,0.08956,0.982152,0.022985,good,cluster1
0.675935,0.009384,0.920369,0.976111,0.008769,0.007846,0.990135,0.998192,0.034988,0.020687,0.006077,0.063525,0.08955,0.982151,0.183945,vgood,cluster1
0.675929,0.724008,0.920362,0.976111,0.008768,0.007846,0.012494,0.998192,0.034985,0.020686,0.006078,0.06352,0.089542,0.876511,0.990779,unacc,cluster1
0.675926,0.985019,0.920356,0.976111,0.008767,0.007846,0.012492,0.998193,0.034984,0.020686,0.006077,0.06352,0.089551,0.876512,0.022989,good,cluster1
0.675947,0.009383,0.92036,0.976111,0.008768,0.007847,0.012494,0.998193,0.034986,0.020688,0.006077,0.063527,0.089541,0.876501,0.183976,vgood,cluster1
0.008548,0.724047,0.920357,0.976107,0.008768,0.833653,0.709889,0.998192,0.034977,0.020682,0.006078,0.063522,0.089532,0.014592,0.990778,unacc,cluster1
0.008548,0.985022,0.920351,0.976106,0.008768,0.833643,0.709857,0.998192,0.034977,0.020683,0.006078,0.063522,0.089542,0.014592,0.022987,acc,cluster1
0.008549,0.009385,0.920355,0.976107,0.008768,0.833673,0.709887,0.998192,0.034979,0.020684,0.006077,0.063529,0.089532,0.014591,0.183962,good,cluster1
0.008547,0.724026,0.920369,0.976106,0.008769,0.833646,0.990136,0.998192,0.03498,0.020683,0.006079,0.063517,0.089545,0.982151,0.990777,unacc,cluster1
0.008547,0.98502,0.920363,0.976106,0.008769,0.833636,0.990134,0.998192,0.03498,0.020684,0.006078,0.063518,0.089554,0.982152,0.022985,good,cluster1
0.008548,0.009384,0.920367,0.976106,0.00877,0.833665,0.990136,0.998192,0.034982,0.020686,0.006078,0.063524,0.089545,0.98215,0.183945,vgood,cluster1
0.008548,0.724016,0.92036,0.976106,0.008769,0.833658,0.012495,0.998192,0.034979,0.020684,0.006078,0.06352,0.089536,0.876506,0.990779,unacc,cluster1
0.008548,0.985019,0.920354,0.976105,0.008768,0.833648,0.012493,0.998193,0.034978,0.020684,0.006078,0.06352,0.089545,0.876507,0.022989,good,cluster1
0.008548,0.009384,0.920358,0.976106,0.008769,0.833678,0.012495,0.998192,0.034981,0.020686,0.006077,0.063526,0.089536,0.876497,0.183975,vgood,cluster1
0.985327,0.724056,0.028509,0.090394,0.008767,0.967964,0.709867,0.998193,0.932258,0.020684,0.006078,0.962301,0.089527,0.01459,0.990778,unacc,cluster2
0.985326,0.985022,0.028507,0.090392,0.008767,0.967962,0.709835,0.998193,0.932257,0.020684,0.006077,0.962301,0.089536,0.01459,0.022988,unacc,cluster2
0.985328,0.009386,0.028509,0.090394,0.008768,0.967969,0.709866,0.998193,0.932261,0.020686,0.006077,0.962305,0.089527,0.014589,0.183966,unacc,cluster2
0.985325,0.724035,0.028514,0.090392,0.008768,0.967963,0.990135,0.998192,0.932264,0.020685,0.006078,0.962298,0.08954,0.982149,0.990777,unacc,cluster2
0.985325,0.985021,0.028512,0.09039,0.008768,0.96796,0.990133,0.998193,0.932263,0.020685,0.006077,0.962298,0.089549,0.982149,0.022985,unacc,cluster2
0.985326,0.009385,0.028513,0.090392,0.008769,0.967967,0.990135,0.998192,0.932267,0.020687,0.006077,0.962302,0.08954,0.982148,0.183948,unacc,cluster2
0.985326,0.724025,0.02851,0.090391,0.008768,0.967965,0.012494,0.998193,0.932261,0.020685,0.006078,0.962299,0.089531,0.876492,0.990779,unacc,cluster2
0.985326,0.98502,0.028508,0.090389,0.008768,0.967963,0.012492,0.998193,0.93226,0.020686,0.006077,0.962299,0.08954,0.876493,0.02299,unacc,cluster2
0.985327,0.009384,0.02851,0.090391,0.008768,0.96797,0.012494,0.998193,0.932265,0.020687,0.006077,0.962303,0.089531,0.876482,0.183979,unacc,cluster2
0.675937,0.724031,0.028505,0.090402,0.008765,0.007844,0.709856,0.998193,0.932263,0.020683,0.006077,0.962301,0.089529,0.01459,0.990778,unacc,cluster2
0.675933,0.98502,0.028502,0.0904,0.008765,0.007843,0.709823,0.998193,0.932262,0.020684,0.006076,0.962302,0.089538,0.01459,0.022988,acc,cluster2
0.675955,0.009385,0.028504,0.090401,0.008765,0.007845,0.709854,0.998193,0.932266,0.020686,0.006076,0.962306,0.089528,0.014589,0.183963,good,cluster2
0.675917,0.72401,0.028509,0.0904,0.008766,0.007844,0.990134,0.998193,0.932269,0.020685,0.006077,0.962299,0.089541,0.982149,0.990777,unacc,cluster2
0.675913,0.985019,0.028507,0.090398,0.008766,0.007843,0.990133,0.998193,0.932268,0.020685,0.006077,0.962299,0.089551,0.982149,0.022985,acc,cluster2
0.675935,0.009384,0.028508,0.090399,0.008767,0.007845,0.990134,0.998193,0.932272,0.020687,0.006076,0.962303,0.089541,0.982148,0.183945,good,cluster2
0.675929,0.724,0.028506,0.090399,0.008766,0.007844,0.012493,0.998193,0.932266,0.020685,0.006077,0.9623,0.089532,0.876493,0.990779,unacc,cluster2
0.675925,0.985018,0.028504,0.090397,0.008765,0.007844,0.012491,0.998193,0.932265,0.020686,0.006076,0.9623,0.089542,0.876494,0.022989,good,cluster2
0.675947,0.009383,0.028505,0.090398,0.008766,0.007845,0.012493,0.998193,0.932269,0.020687,0.006076,0.962304,0.089532,0.876484,0.183976,vgood,cluster2
0.008548,0.724039,0.028504,0.090384,0.008766,0.833622,0.709871,0.998193,0.932252,0.020682,0.006078,0.962301,0.089523,0.01459,0.990778,unacc,cluster2
0.008548,0.985021,0.028502,0.090382,0.008766,0.833611,0.709838,0.998193,0.932251,0.020682,0.006077,0.962301,0.089532,0.01459,0.022988,unacc,cluster2
0.008549,0.009385,0.028503,0.090383,0.008766,0.833641,0.709869,0.998193,0.932255,0.020684,0.006077,0.962305,0.089523,0.014588,0.183963,unacc,cluster2
0.008547,0.724018,0.028508,0.090382,0.008767,0.833614,0.990135,0.998193,0.932258,0.020683,0.006078,0.962298,0.089536,0.982149,0.990777,unacc,cluster2
0.008547,0.98502,0.028506,0.09038,0.008767,0.833604,0.990133,0.998193,0.932257,0.020683,0.006077,0.962299,0.089545,0.982149,0.022985,acc,cluster2
0.008548,0.009384,0.028508,0.090381,0.008768,0.833633,0.990135,0.998193,0.932261,0.020685,0.006077,0.962302,0.089535,0.982147,0.183945,good,cluster2
0.008548,0.724008,0.028505,0.090381,0.008767,0.833627,0.012494,0.998193,0.932255,0.020683,0.006078,0.9623,0.089527,0.876488,0.990779,unacc,cluster2
0.008548,0.985019,0.028503,0.090379,0.008766,0.833616,0.012492,0.998193,0.932254,0.020684,0.006077,0.9623,0.089536,0.876489,0.022989,good,cluster2
0.008548,0.009384,0.028504,0.09038,0.008767,0.833646,0.012494,0.998193,0.932258,0.020685,0.006077,0.962304,0.089526,0.876479,0.183976,vgood,cluster2
0.985324,0.724063,0.9201,0.090386,0.008766,0.96796,0.709837,0.268534,0.93205,0.020682,0.006078,0.962297,0.089532,0.014588,0.990778,unacc,cluster2
0.985324,0.985023,0.920095,0.090384,0.008766,0.967957,0.709804,0.268538,0.932049,0.020682,0.006077,0.962297,0.089542,0.014588,0.022987,unacc,cluster2
0.985325,0.009386,0.920099,0.090385,0.008767,0.967964,0.709835,0.268535,0.932053,0.020684,0.006077,0.962301,0.089532,0.014586,0.18396,unacc,cluster2
0.985323,0.724042,0.920112,0.090384,0.008767,0.967958,0.990133,0.268516,0.932056,0.020683,0.006078,0.962294,0.089545,0.982146,0.990777,unacc,cluster2
0.985323,0.985021,0.920107,0.090382,0.008767,0.967956,0.990132,0.26852,0.932055,0.020683,0.006077,0.962295,0.089554,0.982146,0.022984,unacc,cluster2
0.985324,0.009385,0.920111,0.090383,0.008768,0.967962,0.990133,0.268516,0.932059,0.020685,0.006077,0.962298,0.089545,0.982144,0.183943,unacc,cluster2
0.985324,0.724032,0.920103,0.090383,0.008767,0.967961,0.012492,0.268537,0.932053,0.020683,0.006078,0.962296,0.089536,0.876472,0.990778,unacc,cluster2
0.985323,0.985021,0.920098,0.090381,0.008767,0.967958,0.01249,0.268541,0.932052,0.020684,0.006077,0.962296,0.089545,0.876473,0.022989,unacc,cluster2
0.985325,0.009385,0.920101,0.090382,0.008767,0.967965,0.012492,0.268537,0.932056,0.020685,0.006077,0.9623,0.089536,0.876463,0.183973,unacc,cluster2
0.675902,0.724038,0.920088,0.090393,0.008764,0.007843,0.709825,0.268554,0.932055,0.020681,0.006077,0.962298,0.089534,0.014588,0.990778,unacc,cluster2
0.675898,0.985021,0.920082,0.090392,0.008764,0.007842,0.709793,0.268557,0.932054,0.020682,0.006076,0.962298,0.089543,0.014588,0.022987,acc,cluster2
0.675919,0.009385,0.920086,0.090393,0.008764,0.007844,0.709823,0.268554,0.932058,0.020684,0.006076,0.962302,0.089533,0.014586,0.183958,good,cluster2
0.675881,0.724017,0.9201,0.090391,0.008765,0.007842,0.990133,0.268535,0.932061,0.020683,0.006077,0.962295,0.089547,0.982146,0.990776,unacc,cluster2
0.675878,0.985019,0.920094,0.09039,0.008765,0.007842,0.990131,0.268539,0.93206,0.020683,0.006077,0.962295,0.089556,0.982146,0.022984,acc,cluster2
0.675899,0.009384,0.920098,0.090391,0.008766,0.007844,0.990133,0.268535,0.932064,0.020685,0.006076,0.962299,0.089546,0.982145,0.18394,good,cluster2
0.675893,0.724007,0.920091,0.09039,0.008765,0.007843,0.012491,0.268556,0.932058,0.020683,0.006077,0.962297,0.089537,0.876473,0.990778,unacc,cluster2
0.67589,0.985019,0.920085,0.090389,0.008764,0.007843,0.012489,0.26856,0.932057,0.020683,0.006076,0.962297,0.089547,0.876474,0.022989,good,cluster2
0.675911,0.009383,0.920089,0.09039,0.008765,0.007844,0.012491,0.268556,0.932061,0.020685,0.006076,0.962301,0.089537,0.876464,0.183971,vgood,cluster2
0.008547,0.724046,0.920086,0.090375,0.008765,0.833601,0.70984,0.268553,0.932044,0.02068,0.006078,0.962298,0.089528,0.014587,0.990778,unacc,cluster2
0.008546,0.985022,0.920081,0.090374,0.008765,0.833591,0.709808,0.268556,0.932043,0.02068,0.006077,0.962298,0.089537,0.014587,0.022987,acc,cluster2
0.008547,0.009385,0.920085,0.090375,0.008765,0.83362,0.709838,0.268553,0.932047,0.020682,0.006077,0.962302,0.089528,0.014586,0.183957,good,cluster2
0.008546,0.724026,0.920098,0.090373,0.008766,0.833593,0.990134,0.268534,0.93205,0.020681,0.006078,0.962295,0.089541,0.982145,0.990776,unacc,cluster2
0.008546,0.98502,0.920093,0.090372,0.008766,0.833583,0.990132,0.268538,0.932049,0.020681,0.006077,0.962295,0.08955,0.982146,0.022984,good,cluster2
0.008547,0.009384,0.920097,0.090373,0.008767,0.833613,0.990133,0.268534,0.932053,0.020683,0.006077,0.962299,0.089541,0.982144,0.18394,vgood,cluster2
0.008546,0.724016,0.920089,0.090372,0.008766,0.833606,0.012492,0.268555,0.932047,0.020681,0.006078,0.962296,0.089532,0.876469,0.990778,unacc,cluster2
0.008546,0.985019,0.920084,0.090371,0.008765,0.833596,0.01249,0.268559,0.932046,0.020682,0.006077,0.962297,0.089541,0.87647,0.022989,good,cluster2
0.008547,0.009384,0.920087,0.090372,0.008766,0.833625,0.012492,0.268555,0.93205,0.020683,0.006077,0.9623,0.089531,0.87646,0.18397,vgood,cluster2
0.985327,0.724059,0.028405,0.090395,0.008768,0.967963,0.709867,0.269381,0.034834,0.020684,0.006078,0.962301,0.08954,0.01459,0.990778,unacc,cluster2
0.985327,0.985023,0.028403,0.090393,0.008768,0.967961,0.709834,0.269384,0.034834,0.020684,0.006077,0.962301,0.089549,0.01459,0.022988,unacc,cluster2
0.985328,0.009386,0.028405,0.090394,0.008768,0.967968,0.709865,0.269381,0.034836,0.020686,0.006077,0.962305,0.089539,0.014589,0.183968,unacc,cluster2
