@relation CarEvaluation-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.RandomProjection-N15-R40-DSparse1_clustered-weka.filters.unsupervised.attribute.Remove-R1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute eval {unacc,acc,good,vgood}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
3.464102,0,-1.732051,5.196152,0,0,-1.732051,0,0,0,0,-1.732051,-3.464102,-3.464102,-3.464102,vgood,cluster1
1.732051,1.732051,0,1.732051,0,-3.464102,0,-1.732051,1.732051,0,0,-1.732051,-1.732051,-3.464102,-1.732051,unacc,cluster1
5.196152,1.732051,-3.464102,1.732051,0,0,1.732051,0,1.732051,-1.732051,1.732051,-3.464102,-1.732051,-1.732051,-1.732051,acc,cluster1
1.732051,1.732051,-3.464102,3.464102,0,-1.732051,0,0,1.732051,0,0,-1.732051,-1.732051,-3.464102,-3.464102,vgood,cluster1
-1.732051,0,-1.732051,-1.732051,-3.464102,-1.732051,-1.732051,-3.464102,1.732051,-1.732051,-1.732051,-1.732051,-3.464102,-3.464102,-1.732051,unacc,cluster2
1.732051,0,-5.196152,-1.732051,-3.464102,1.732051,0,-1.732051,1.732051,-3.464102,0,-3.464102,-3.464102,-1.732051,-1.732051,unacc,cluster2
-1.732051,0,-5.196152,0,-3.464102,0,-1.732051,-1.732051,1.732051,-1.732051,-1.732051,-1.732051,-3.464102,-3.464102,-3.464102,unacc,cluster2
-1.732051,-1.732051,0,1.732051,-3.464102,-1.732051,0,-3.464102,0,0,-1.732051,-1.732051,-5.196152,-3.464102,0,unacc,cluster0
1.732051,-1.732051,-3.464102,1.732051,-3.464102,1.732051,1.732051,-1.732051,0,-1.732051,0,-3.464102,-5.196152,-1.732051,0,unacc,cluster0
-1.732051,-1.732051,-3.464102,3.464102,-3.464102,0,0,-1.732051,0,0,-1.732051,-1.732051,-5.196152,-3.464102,-1.732051,unacc,cluster0
-3.464102,0,-1.732051,0,-3.464102,-3.464102,1.732051,-3.464102,1.732051,0,-1.732051,-1.732051,-3.464102,-3.464102,0,unacc,cluster2
0,0,-5.196152,0,-3.464102,0,3.464102,-1.732051,1.732051,-1.732051,0,-3.464102,-3.464102,-1.732051,0,unacc,cluster2
-3.464102,0,-5.196152,1.732051,-3.464102,-1.732051,1.732051,-1.732051,1.732051,0,-1.732051,-1.732051,-3.464102,-3.464102,-1.732051,unacc,cluster2
0,1.732051,-1.732051,-1.732051,-3.464102,-1.732051,0,-3.464102,3.464102,-1.732051,-1.732051,0,-1.732051,-1.732051,-1.732051,unacc,cluster2
3.464102,1.732051,-5.196152,-1.732051,-3.464102,1.732051,1.732051,-1.732051,3.464102,-3.464102,0,-1.732051,-1.732051,0,-1.732051,acc,cluster2
0,1.732051,-5.196152,0,-3.464102,0,0,-1.732051,3.464102,-1.732051,-1.732051,0,-1.732051,-1.732051,-3.464102,acc,cluster2
0,0,0,1.732051,-3.464102,-1.732051,1.732051,-3.464102,1.732051,0,-1.732051,0,-3.464102,-1.732051,0,unacc,cluster2
3.464102,0,-3.464102,1.732051,-3.464102,1.732051,3.464102,-1.732051,1.732051,-1.732051,0,-1.732051,-3.464102,0,0,acc,cluster2
0,0,-3.464102,3.464102,-3.464102,0,1.732051,-1.732051,1.732051,0,-1.732051,0,-3.464102,-1.732051,-1.732051,vgood,cluster2
-1.732051,1.732051,-1.732051,0,-3.464102,-3.464102,3.464102,-3.464102,3.464102,0,-1.732051,0,-1.732051,-1.732051,0,unacc,cluster2
1.732051,1.732051,-5.196152,0,-3.464102,0,5.196152,-1.732051,3.464102,-1.732051,0,-1.732051,-1.732051,0,0,acc,cluster2
-1.732051,1.732051,-5.196152,1.732051,-3.464102,-1.732051,3.464102,-1.732051,3.464102,0,-1.732051,0,-1.732051,-1.732051,-1.732051,vgood,cluster2
1.732051,0,-1.732051,0,-3.464102,-1.732051,-1.732051,-3.464102,1.732051,0,0,0,-1.732051,-3.464102,-3.464102,unacc,cluster2
5.196152,0,-5.196152,0,-3.464102,1.732051,0,-1.732051,1.732051,-1.732051,1.732051,-1.732051,-1.732051,-1.732051,-3.464102,acc,cluster2
1.732051,0,-5.196152,1.732051,-3.464102,0,-1.732051,-1.732051,1.732051,0,0,0,-1.732051,-3.464102,-5.196152,acc,cluster3
1.732051,-1.732051,0,3.464102,-3.464102,-1.732051,0,-3.464102,0,1.732051,0,0,-3.464102,-3.464102,-1.732051,unacc,cluster0
5.196152,-1.732051,-3.464102,3.464102,-3.464102,1.732051,1.732051,-1.732051,0,0,1.732051,-1.732051,-3.464102,-1.732051,-1.732051,acc,cluster0
1.732051,-1.732051,-3.464102,5.196152,-3.464102,0,0,-1.732051,0,1.732051,0,0,-3.464102,-3.464102,-3.464102,vgood,cluster0
0,0,-1.732051,1.732051,-3.464102,-3.464102,1.732051,-3.464102,1.732051,1.732051,0,0,-1.732051,-3.464102,-1.732051,unacc,cluster2
3.464102,0,-5.196152,1.732051,-3.464102,0,3.464102,-1.732051,1.732051,0,1.732051,-1.732051,-1.732051,-1.732051,-1.732051,acc,cluster2
0,0,-5.196152,3.464102,-3.464102,-1.732051,1.732051,-1.732051,1.732051,1.732051,0,0,-1.732051,-3.464102,-3.464102,vgood,cluster2
0,0,-1.732051,-1.732051,-1.732051,-3.464102,-1.732051,-1.732051,1.732051,-1.732051,-1.732051,-1.732051,-3.464102,-3.464102,0,unacc,cluster2
3.464102,0,-5.196152,-1.732051,-1.732051,0,0,0,1.732051,-3.464102,0,-3.464102,-3.464102,-1.732051,0,unacc,cluster1
0,0,-5.196152,0,-1.732051,-1.732051,-1.732051,0,1.732051,-1.732051,-1.732051,-1.732051,-3.464102,-3.464102,-1.732051,unacc,cluster3
0,-1.732051,0,1.732051,-1.732051,-3.464102,0,-1.732051,0,0,-1.732051,-1.732051,-5.196152,-3.464102,1.732051,unacc,cluster0
3.464102,-1.732051,-3.464102,1.732051,-1.732051,0,1.732051,0,0,-1.732051,0,-3.464102,-5.196152,-1.732051,1.732051,unacc,cluster0
0,-1.732051,-3.464102,3.464102,-1.732051,-1.732051,0,0,0,0,-1.732051,-1.732051,-5.196152,-3.464102,0,unacc,cluster0
-1.732051,0,-1.732051,0,-1.732051,-5.196152,1.732051,-1.732051,1.732051,0,-1.732051,-1.732051,-3.464102,-3.464102,1.732051,unacc,cluster2
1.732051,0,-5.196152,0,-1.732051,-1.732051,3.464102,0,1.732051,-1.732051,0,-3.464102,-3.464102,-1.732051,1.732051,unacc,cluster2
-1.732051,0,-5.196152,1.732051,-1.732051,-3.464102,1.732051,0,1.732051,0,-1.732051,-1.732051,-3.464102,-3.464102,0,unacc,cluster2
1.732051,1.732051,-1.732051,-1.732051,-1.732051,-3.464102,0,-1.732051,3.464102,-1.732051,-1.732051,0,-1.732051,-1.732051,0,unacc,cluster2
5.196152,1.732051,-5.196152,-1.732051,-1.732051,0,1.732051,0,3.464102,-3.464102,0,-1.732051,-1.732051,0,0,acc,cluster2
1.732051,1.732051,-5.196152,0,-1.732051,-1.732051,0,0,3.464102,-1.732051,-1.732051,0,-1.732051,-1.732051,-1.732051,acc,cluster3
1.732051,0,0,1.732051,-1.732051,-3.464102,1.732051,-1.732051,1.732051,0,-1.732051,0,-3.464102,-1.732051,1.732051,unacc,cluster2
5.196152,0,-3.464102,1.732051,-1.732051,0,3.464102,0,1.732051,-1.732051,0,-1.732051,-3.464102,0,1.732051,acc,cluster2
1.732051,0,-3.464102,3.464102,-1.732051,-1.732051,1.732051,0,1.732051,0,-1.732051,0,-3.464102,-1.732051,0,vgood,cluster3
0,1.732051,-1.732051,0,-1.732051,-5.196152,3.464102,-1.732051,3.464102,0,-1.732051,0,-1.732051,-1.732051,1.732051,unacc,cluster2
3.464102,1.732051,-5.196152,0,-1.732051,-1.732051,5.196152,0,3.464102,-1.732051,0,-1.732051,-1.732051,0,1.732051,acc,cluster2
0,1.732051,-5.196152,1.732051,-1.732051,-3.464102,3.464102,0,3.464102,0,-1.732051,0,-1.732051,-1.732051,0,vgood,cluster2
3.464102,0,-1.732051,0,-1.732051,-3.464102,-1.732051,-1.732051,1.732051,0,0,0,-1.732051,-3.464102,-1.732051,unacc,cluster3
6.928203,0,-5.196152,0,-1.732051,0,0,0,1.732051,-1.732051,1.732051,-1.732051,-1.732051,-1.732051,-1.732051,acc,cluster3
3.464102,0,-5.196152,1.732051,-1.732051,-1.732051,-1.732051,0,1.732051,0,0,0,-1.732051,-3.464102,-3.464102,acc,cluster3
3.464102,-1.732051,0,3.464102,-1.732051,-3.464102,0,-1.732051,0,1.732051,0,0,-3.464102,-3.464102,0,unacc,cluster0
6.928203,-1.732051,-3.464102,3.464102,-1.732051,0,1.732051,0,0,0,1.732051,-1.732051,-3.464102,-1.732051,0,acc,cluster0
3.464102,-1.732051,-3.464102,5.196152,-1.732051,-1.732051,0,0,0,1.732051,0,0,-3.464102,-3.464102,-1.732051,vgood,cluster3
1.732051,0,-1.732051,1.732051,-1.732051,-5.196152,1.732051,-1.732051,1.732051,1.732051,0,0,-1.732051,-3.464102,0,unacc,cluster2
5.196152,0,-5.196152,1.732051,-1.732051,-1.732051,3.464102,0,1.732051,0,1.732051,-1.732051,-1.732051,-1.732051,0,acc,cluster3
1.732051,0,-5.196152,3.464102,-1.732051,-3.464102,1.732051,0,1.732051,1.732051,0,0,-1.732051,-3.464102,-1.732051,vgood,cluster3
-1.732051,0,-1.732051,-3.464102,-1.732051,-1.732051,0,1.732051,0,0,1.732051,0,-1.732051,-3.464102,-3.464102,unacc,cluster3
1.732051,0,-5.196152,-3.464102,-1.732051,1.732051,1.732051,3.464102,0,-1.732051,3.464102,-1.732051,-1.732051,-1.732051,-3.464102,unacc,cluster3
-1.732051,0,-5.196152,-1.732051,-1.732051,0,0,3.464102,0,0,1.732051,0,-1.732051,-3.464102,-5.196152,unacc,cluster3
-1.732051,-1.732051,0,0,-1.732051,-1.732051,1.732051,1.732051,-1.732051,1.732051,1.732051,0,-3.464102,-3.464102,-1.732051,unacc,cluster3
1.732051,-1.732051,-3.464102,0,-1.732051,1.732051,3.464102,3.464102,-1.732051,0,3.464102,-1.732051,-3.464102,-1.732051,-1.732051,unacc,cluster3
-1.732051,-1.732051,-3.464102,1.732051,-1.732051,0,1.732051,3.464102,-1.732051,1.732051,1.732051,0,-3.464102,-3.464102,-3.464102,unacc,cluster3
-3.464102,0,-1.732051,-1.732051,-1.732051,-3.464102,3.464102,1.732051,0,1.732051,1.732051,0,-1.732051,-3.464102,-1.732051,unacc,cluster3
0,0,-5.196152,-1.732051,-1.732051,0,5.196152,3.464102,0,0,3.464102,-1.732051,-1.732051,-1.732051,-1.732051,unacc,cluster3
-3.464102,0,-5.196152,0,-1.732051,-1.732051,3.464102,3.464102,0,1.732051,1.732051,0,-1.732051,-3.464102,-3.464102,unacc,cluster3
0,1.732051,-1.732051,-3.464102,-1.732051,-1.732051,1.732051,1.732051,1.732051,0,1.732051,1.732051,0,-1.732051,-3.464102,unacc,cluster3
3.464102,1.732051,-5.196152,-3.464102,-1.732051,1.732051,3.464102,3.464102,1.732051,-1.732051,3.464102,0,0,0,-3.464102,acc,cluster3
0,1.732051,-5.196152,-1.732051,-1.732051,0,1.732051,3.464102,1.732051,0,1.732051,1.732051,0,-1.732051,-5.196152,good,cluster3
0,0,0,0,-1.732051,-1.732051,3.464102,1.732051,0,1.732051,1.732051,1.732051,-1.732051,-1.732051,-1.732051,unacc,cluster3
3.464102,0,-3.464102,0,-1.732051,1.732051,5.196152,3.464102,0,0,3.464102,0,-1.732051,0,-1.732051,acc,cluster3
0,0,-3.464102,1.732051,-1.732051,0,3.464102,3.464102,0,1.732051,1.732051,1.732051,-1.732051,-1.732051,-3.464102,good,cluster3
-1.732051,1.732051,-1.732051,-1.732051,-1.732051,-3.464102,5.196152,1.732051,1.732051,1.732051,1.732051,1.732051,0,-1.732051,-1.732051,unacc,cluster3
1.732051,1.732051,-5.196152,-1.732051,-1.732051,0,6.928203,3.464102,1.732051,0,3.464102,0,0,0,-1.732051,good,cluster3
-1.732051,1.732051,-5.196152,0,-1.732051,-1.732051,5.196152,3.464102,1.732051,1.732051,1.732051,1.732051,0,-1.732051,-3.464102,vgood,cluster3
1.732051,0,-1.732051,-1.732051,-1.732051,-1.732051,0,1.732051,0,1.732051,3.464102,1.732051,0,-3.464102,-5.196152,unacc,cluster3
5.196152,0,-5.196152,-1.732051,-1.732051,1.732051,1.732051,3.464102,0,0,5.196152,0,0,-1.732051,-5.196152,unacc,cluster3
1.732051,0,-5.196152,0,-1.732051,0,0,3.464102,0,1.732051,3.464102,1.732051,0,-3.464102,-6.928203,unacc,cluster3
1.732051,-1.732051,0,1.732051,-1.732051,-1.732051,1.732051,1.732051,-1.732051,3.464102,3.464102,1.732051,-1.732051,-3.464102,-3.464102,unacc,cluster3
5.196152,-1.732051,-3.464102,1.732051,-1.732051,1.732051,3.464102,3.464102,-1.732051,1.732051,5.196152,0,-1.732051,-1.732051,-3.464102,acc,cluster3
1.732051,-1.732051,-3.464102,3.464102,-1.732051,0,1.732051,3.464102,-1.732051,3.464102,3.464102,1.732051,-1.732051,-3.464102,-5.196152,good,cluster3
0,0,-1.732051,0,-1.732051,-3.464102,3.464102,1.732051,0,3.464102,3.464102,1.732051,0,-3.464102,-3.464102,unacc,cluster3
3.464102,0,-5.196152,0,-1.732051,0,5.196152,3.464102,0,1.732051,5.196152,0,0,-1.732051,-3.464102,good,cluster3
0,0,-5.196152,1.732051,-1.732051,-1.732051,3.464102,3.464102,0,3.464102,3.464102,1.732051,0,-3.464102,-5.196152,vgood,cluster3
-1.732051,1.732051,0,-1.732051,0,-1.732051,-1.732051,0,0,-1.732051,0,-3.464102,-1.732051,-1.732051,-3.464102,unacc,cluster1
1.732051,1.732051,-3.464102,-1.732051,0,1.732051,0,1.732051,0,-3.464102,1.732051,-5.196152,-1.732051,0,-3.464102,unacc,cluster1
-1.732051,1.732051,-3.464102,0,0,0,-1.732051,1.732051,0,-1.732051,0,-3.464102,-1.732051,-1.732051,-5.196152,unacc,cluster1
-1.732051,0,1.732051,1.732051,0,-1.732051,0,0,-1.732051,0,0,-3.464102,-3.464102,-1.732051,-1.732051,unacc,cluster1
1.732051,0,-1.732051,1.732051,0,1.732051,1.732051,1.732051,-1.732051,-1.732051,1.732051,-5.196152,-3.464102,0,-1.732051,unacc,cluster1
-1.732051,0,-1.732051,3.464102,0,0,0,1.732051,-1.732051,0,0,-3.464102,-3.464102,-1.732051,-3.464102,unacc,cluster1
-3.464102,1.732051,0,0,0,-3.464102,1.732051,0,0,0,0,-3.464102,-1.732051,-1.732051,-1.732051,unacc,cluster1
0,1.732051,-3.464102,0,0,0,3.464102,1.732051,0,-1.732051,1.732051,-5.196152,-1.732051,0,-1.732051,unacc,cluster1
-3.464102,1.732051,-3.464102,1.732051,0,-1.732051,1.732051,1.732051,0,0,0,-3.464102,-1.732051,-1.732051,-3.464102,unacc,cluster1
0,3.464102,0,-1.732051,0,-1.732051,0,0,1.732051,-1.732051,0,-1.732051,0,0,-3.464102,unacc,cluster1
3.464102,3.464102,-3.464102,-1.732051,0,1.732051,1.732051,1.732051,1.732051,-3.464102,1.732051,-3.464102,0,1.732051,-3.464102,acc,cluster1
0,3.464102,-3.464102,0,0,0,0,1.732051,1.732051,-1.732051,0,-1.732051,0,0,-5.196152,good,cluster1
0,1.732051,1.732051,1.732051,0,-1.732051,1.732051,0,0,0,0,-1.732051,-1.732051,0,-1.732051,unacc,cluster1
3.464102,1.732051,-1.732051,1.732051,0,1.732051,3.464102,1.732051,0,-1.732051,1.732051,-3.464102,-1.732051,1.732051,-1.732051,acc,cluster1
0,1.732051,-1.732051,3.464102,0,0,1.732051,1.732051,0,0,0,-1.732051,-1.732051,0,-3.464102,good,cluster1
-1.732051,3.464102,0,0,0,-3.464102,3.464102,0,1.732051,0,0,-1.732051,0,0,-1.732051,unacc,cluster1
1.732051,3.464102,-3.464102,0,0,0,5.196152,1.732051,1.732051,-1.732051,1.732051,-3.464102,0,1.732051,-1.732051,good,cluster1
-1.732051,3.464102,-3.464102,1.732051,0,-1.732051,3.464102,1.732051,1.732051,0,0,-1.732051,0,0,-3.464102,vgood,cluster1
1.732051,1.732051,0,0,0,-1.732051,-1.732051,0,0,0,1.732051,-1.732051,0,-1.732051,-5.196152,unacc,cluster1
5.196152,1.732051,-3.464102,0,0,1.732051,0,1.732051,0,-1.732051,3.464102,-3.464102,0,0,-5.196152,acc,cluster1
1.732051,1.732051,-3.464102,1.732051,0,0,-1.732051,1.732051,0,0,1.732051,-1.732051,0,-1.732051,-6.928203,good,cluster3
1.732051,0,1.732051,3.464102,0,-1.732051,0,0,-1.732051,1.732051,1.732051,-1.732051,-1.732051,-1.732051,-3.464102,unacc,cluster0
5.196152,0,-1.732051,3.464102,0,1.732051,1.732051,1.732051,-1.732051,0,3.464102,-3.464102,-1.732051,0,-3.464102,good,cluster1
1.732051,0,-1.732051,5.196152,0,0,0,1.732051,-1.732051,1.732051,1.732051,-1.732051,-1.732051,-1.732051,-5.196152,vgood,cluster0
0,1.732051,0,1.732051,0,-3.464102,1.732051,0,0,1.732051,1.732051,-1.732051,0,-1.732051,-3.464102,unacc,cluster3
3.464102,1.732051,-3.464102,1.732051,0,0,3.464102,1.732051,0,0,3.464102,-3.464102,0,0,-3.464102,good,cluster1
0,1.732051,-3.464102,3.464102,0,-1.732051,1.732051,1.732051,0,1.732051,1.732051,-1.732051,0,-1.732051,-5.196152,vgood,cluster3
-3.464102,0,-1.732051,-1.732051,-3.464102,-1.732051,0,-1.732051,0,0,0,-1.732051,-1.732051,-1.732051,-3.464102,unacc,cluster2
0,0,-5.196152,-1.732051,-3.464102,1.732051,1.732051,0,0,-1.732051,1.732051,-3.464102,-1.732051,0,-3.464102,unacc,cluster2
-3.464102,0,-5.196152,0,-3.464102,0,0,0,0,0,0,-1.732051,-1.732051,-1.732051,-5.196152,unacc,cluster2
-3.464102,-1.732051,0,1.732051,-3.464102,-1.732051,1.732051,-1.732051,-1.732051,1.732051,0,-1.732051,-3.464102,-1.732051,-1.732051,unacc,cluster0
0,-1.732051,-3.464102,1.732051,-3.464102,1.732051,3.464102,0,-1.732051,0,1.732051,-3.464102,-3.464102,0,-1.732051,unacc,cluster0
-3.464102,-1.732051,-3.464102,3.464102,-3.464102,0,1.732051,0,-1.732051,1.732051,0,-1.732051,-3.464102,-1.732051,-3.464102,unacc,cluster0
-5.196152,0,-1.732051,0,-3.464102,-3.464102,3.464102,-1.732051,0,1.732051,0,-1.732051,-1.732051,-1.732051,-1.732051,unacc,cluster2
-1.732051,0,-5.196152,0,-3.464102,0,5.196152,0,0,0,1.732051,-3.464102,-1.732051,0,-1.732051,unacc,cluster2
-5.196152,0,-5.196152,1.732051,-3.464102,-1.732051,3.464102,0,0,1.732051,0,-1.732051,-1.732051,-1.732051,-3.464102,unacc,cluster2
-1.732051,1.732051,-1.732051,-1.732051,-3.464102,-1.732051,1.732051,-1.732051,1.732051,0,0,0,0,0,-3.464102,unacc,cluster2
1.732051,1.732051,-5.196152,-1.732051,-3.464102,1.732051,3.464102,0,1.732051,-1.732051,1.732051,-1.732051,0,1.732051,-3.464102,acc,cluster2
-1.732051,1.732051,-5.196152,0,-3.464102,0,1.732051,0,1.732051,0,0,0,0,0,-5.196152,good,cluster2
-1.732051,0,0,1.732051,-3.464102,-1.732051,3.464102,-1.732051,0,1.732051,0,0,-1.732051,0,-1.732051,unacc,cluster2
1.732051,0,-3.464102,1.732051,-3.464102,1.732051,5.196152,0,0,0,1.732051,-1.732051,-1.732051,1.732051,-1.732051,good,cluster2
-1.732051,0,-3.464102,3.464102,-3.464102,0,3.464102,0,0,1.732051,0,0,-1.732051,0,-3.464102,vgood,cluster2
-3.464102,1.732051,-1.732051,0,-3.464102,-3.464102,5.196152,-1.732051,1.732051,1.732051,0,0,0,0,-1.732051,unacc,cluster2
0,1.732051,-5.196152,0,-3.464102,0,6.928203,0,1.732051,0,1.732051,-1.732051,0,1.732051,-1.732051,good,cluster2
-3.464102,1.732051,-5.196152,1.732051,-3.464102,-1.732051,5.196152,0,1.732051,1.732051,0,0,0,0,-3.464102,vgood,cluster2
0,0,-1.732051,0,-3.464102,-1.732051,0,-1.732051,0,1.732051,1.732051,0,0,-1.732051,-5.196152,unacc,cluster2
3.464102,0,-5.196152,0,-3.464102,1.732051,1.732051,0,0,0,3.464102,-1.732051,0,0,-5.196152,acc,cluster3
0,0,-5.196152,1.732051,-3.464102,0,0,0,0,1.732051,1.732051,0,0,-1.732051,-6.928203,good,cluster3
0,-1.732051,0,3.464102,-3.464102,-1.732051,1.732051,-1.732051,-1.732051,3.464102,1.732051,0,-1.732051,-1.732051,-3.464102,unacc,cluster0
3.464102,-1.732051,-3.464102,3.464102,-3.464102,1.732051,3.464102,0,-1.732051,1.732051,3.464102,-1.732051,-1.732051,0,-3.464102,good,cluster0
0,-1.732051,-3.464102,5.196152,-3.464102,0,1.732051,0,-1.732051,3.464102,1.732051,0,-1.732051,-1.732051,-5.196152,vgood,cluster0
-1.732051,0,-1.732051,1.732051,-3.464102,-3.464102,3.464102,-1.732051,0,3.464102,1.732051,0,0,-1.732051,-3.464102,unacc,cluster2
1.732051,0,-5.196152,1.732051,-3.464102,0,5.196152,0,0,1.732051,3.464102,-1.732051,0,0,-3.464102,good,cluster2
-1.732051,0,-5.196152,3.464102,-3.464102,-1.732051,3.464102,0,0,3.464102,1.732051,0,0,-1.732051,-5.196152,vgood,cluster2
-1.732051,0,-1.732051,-1.732051,-1.732051,-3.464102,0,0,0,0,0,-1.732051,-1.732051,-1.732051,-1.732051,unacc,cluster3
1.732051,0,-5.196152,-1.732051,-1.732051,0,1.732051,1.732051,0,-1.732051,1.732051,-3.464102,-1.732051,0,-1.732051,unacc,cluster3
-1.732051,0,-5.196152,0,-1.732051,-1.732051,0,1.732051,0,0,0,-1.732051,-1.732051,-1.732051,-3.464102,unacc,cluster3
-1.732051,-1.732051,0,1.732051,-1.732051,-3.464102,1.732051,0,-1.732051,1.732051,0,-1.732051,-3.464102,-1.732051,0,unacc,cluster0
1.732051,-1.732051,-3.464102,1.732051,-1.732051,0,3.464102,1.732051,-1.732051,0,1.732051,-3.464102,-3.464102,0,0,unacc,cluster0
-1.732051,-1.732051,-3.464102,3.464102,-1.732051,-1.732051,1.732051,1.732051,-1.732051,1.732051,0,-1.732051,-3.464102,-1.732051,-1.732051,unacc,cluster0
-3.464102,0,-1.732051,0,-1.732051,-5.196152,3.464102,0,0,1.732051,0,-1.732051,-1.732051,-1.732051,0,unacc,cluster2
0,0,-5.196152,0,-1.732051,-1.732051,5.196152,1.732051,0,0,1.732051,-3.464102,-1.732051,0,0,unacc,cluster2
-3.464102,0,-5.196152,1.732051,-1.732051,-3.464102,3.464102,1.732051,0,1.732051,0,-1.732051,-1.732051,-1.732051,-1.732051,unacc,cluster3
0,1.732051,-1.732051,-1.732051,-1.732051,-3.464102,1.732051,0,1.732051,0,0,0,0,0,-1.732051,unacc,cluster2
3.464102,1.732051,-5.196152,-1.732051,-1.732051,0,3.464102,1.732051,1.732051,-1.732051,1.732051,-1.732051,0,1.732051,-1.732051,acc,cluster2
0,1.732051,-5.196152,0,-1.732051,-1.732051,1.732051,1.732051,1.732051,0,0,0,0,0,-3.464102,good,cluster3
0,0,0,1.732051,-1.732051,-3.464102,3.464102,0,0,1.732051,0,0,-1.732051,0,0,unacc,cluster2
3.464102,0,-3.464102,1.732051,-1.732051,0,5.196152,1.732051,0,0,1.732051,-1.732051,-1.732051,1.732051,0,good,cluster2
0,0,-3.464102,3.464102,-1.732051,-1.732051,3.464102,1.732051,0,1.732051,0,0,-1.732051,0,-1.732051,vgood,cluster3
-1.732051,1.732051,-1.732051,0,-1.732051,-5.196152,5.196152,0,1.732051,1.732051,0,0,0,0,0,unacc,cluster2
1.732051,1.732051,-5.196152,0,-1.732051,-1.732051,6.928203,1.732051,1.732051,0,1.732051,-1.732051,0,1.732051,0,good,cluster2
-1.732051,1.732051,-5.196152,1.732051,-1.732051,-3.464102,5.196152,1.732051,1.732051,1.732051,0,0,0,0,-1.732051,vgood,cluster2
1.732051,0,-1.732051,0,-1.732051,-3.464102,0,0,0,1.732051,1.732051,0,0,-1.732051,-3.464102,unacc,cluster3
5.196152,0,-5.196152,0,-1.732051,0,1.732051,1.732051,0,0,3.464102,-1.732051,0,0,-3.464102,acc,cluster3
1.732051,0,-5.196152,1.732051,-1.732051,-1.732051,0,1.732051,0,1.732051,1.732051,0,0,-1.732051,-5.196152,good,cluster3
1.732051,-1.732051,0,3.464102,-1.732051,-3.464102,1.732051,0,-1.732051,3.464102,1.732051,0,-1.732051,-1.732051,-1.732051,unacc,cluster0
5.196152,-1.732051,-3.464102,3.464102,-1.732051,0,3.464102,1.732051,-1.732051,1.732051,3.464102,-1.732051,-1.732051,0,-1.732051,good,cluster0
1.732051,-1.732051,-3.464102,5.196152,-1.732051,-1.732051,1.732051,1.732051,-1.732051,3.464102,1.732051,0,-1.732051,-1.732051,-3.464102,vgood,cluster0
0,0,-1.732051,1.732051,-1.732051,-5.196152,3.464102,0,0,3.464102,1.732051,0,0,-1.732051,-1.732051,unacc,cluster3
3.464102,0,-5.196152,1.732051,-1.732051,-1.732051,5.196152,1.732051,0,1.732051,3.464102,-1.732051,0,0,-1.732051,good,cluster3
0,0,-5.196152,3.464102,-1.732051,-3.464102,3.464102,1.732051,0,3.464102,1.732051,0,0,-1.732051,-3.464102,vgood,cluster3
0,0,-1.732051,-3.464102,-1.732051,0,-1.732051,0,0,0,-1.732051,0,-1.732051,-3.464102,0,unacc,cluster3
3.464102,0,-5.196152,-3.464102,-1.732051,3.464102,0,1.732051,0,-1.732051,0,-1.732051,-1.732051,-1.732051,0,unacc,cluster3
0,0,-5.196152,-1.732051,-1.732051,1.732051,-1.732051,1.732051,0,0,-1.732051,0,-1.732051,-3.464102,-1.732051,unacc,cluster3
0,-1.732051,0,0,-1.732051,0,0,0,-1.732051,1.732051,-1.732051,0,-3.464102,-3.464102,1.732051,unacc,cluster0
3.464102,-1.732051,-3.464102,0,-1.732051,3.464102,1.732051,1.732051,-1.732051,0,0,-1.732051,-3.464102,-1.732051,1.732051,unacc,cluster0
0,-1.732051,-3.464102,1.732051,-1.732051,1.732051,0,1.732051,-1.732051,1.732051,-1.732051,0,-3.464102,-3.464102,0,unacc,cluster3
-1.732051,0,-1.732051,-1.732051,-1.732051,-1.732051,1.732051,0,0,1.732051,-1.732051,0,-1.732051,-3.464102,1.732051,unacc,cluster3
1.732051,0,-5.196152,-1.732051,-1.732051,1.732051,3.464102,1.732051,0,0,0,-1.732051,-1.732051,-1.732051,1.732051,unacc,cluster3
-1.732051,0,-5.196152,0,-1.732051,0,1.732051,1.732051,0,1.732051,-1.732051,0,-1.732051,-3.464102,0,unacc,cluster3
1.732051,1.732051,-1.732051,-3.464102,-1.732051,0,0,0,1.732051,0,-1.732051,1.732051,0,-1.732051,0,unacc,cluster3
5.196152,1.732051,-5.196152,-3.464102,-1.732051,3.464102,1.732051,1.732051,1.732051,-1.732051,0,0,0,0,0,acc,cluster3
1.732051,1.732051,-5.196152,-1.732051,-1.732051,1.732051,0,1.732051,1.732051,0,-1.732051,1.732051,0,-1.732051,-1.732051,good,cluster3
